Longitude,Latitude,EVI,LST,precipitation,Zona_Cluster,cluster
97.35549759,5.172413793,0.206708333,25.27,6.5872536,4,0
97.35758966,5.172413793,0.225170833,25.27,6.5872536,4,0
97.35968173,5.172413793,0.267782,25.27,6.5872536,4,1
97.3617738,5.172413793,0.315778,25.27,6.5872536,5,1
97.36386587,5.172413793,0.27924,25.27,6.5872536,4,1
97.36595794,5.172413793,0.188912,25.27,6.5872536,4,0
97.36805001,5.172413793,0.19846,25.27,6.5872536,4,0
97.37014208,5.172413793,0.225078,25.27,6.5872536,4,0
97.37223415,5.172413793,0.245882,25.39,6.5872536,4,0
97.37432622,5.172413793,0.30975,25.39,6.5872536,5,1
97.37641829,5.172413793,0.373066,25.39,6.5872536,5,1
97.37851036,5.172413793,0.381944,25.39,6.5872536,5,1
97.38060243,5.172413793,0.400526,25.51,6.5872536,5,1
97.3826945,5.172413793,0.391686,25.51,6.5872536,5,1
97.38478657,5.172413793,0.38483,25.51,6.5872536,5,1
97.38687864,5.172413793,0.392974,25.51,6.5872536,5,1
97.38897071,5.172413793,0.427884,25.45,6.5872536,5,1
97.39106278,5.172413793,0.448418,25.45,6.5872536,5,1
97.39315484,5.172413793,0.466538,25.45,6.5872536,5,1
97.39524691,5.172413793,0.437628,25.45,6.5872536,5,1
97.39733898,5.172413793,0.382468,25.33,6.5872536,5,1
97.39943105,5.172413793,0.348114,25.33,6.5872536,5,1
97.40152312,5.172413793,0.314808,25.33,7.083216,5,1
97.40361519,5.172413793,0.295544,25.33,7.083216,4,1
97.40570726,5.172413793,0.300646,25.27,7.083216,5,1
97.40779933,5.172413793,0.30965,25.27,7.083216,5,1
97.4098914,5.172413793,0.301258,25.27,7.083216,5,1
97.41198347,5.172413793,0.283488,25.27,7.083216,4,1
97.41407554,5.172413793,0.274968,25.95,7.083216,4,1
97.41616761,5.172413793,0.275132,25.95,7.083216,4,1
97.41825968,5.172413793,0.27953,25.95,7.083216,4,1
97.42035175,5.172413793,0.287578,25.95,7.083216,4,1
97.28823118,5.170330242,0.285695918,24.33,6.3384004,5,0
97.29032325,5.170330242,0.353773469,24.33,6.3384004,5,0
97.29241531,5.170330242,0.382765306,24.33,6.3384004,5,0
97.29450737,5.170330242,0.355691837,24.33,6.3384004,5,0
97.29659943,5.170330242,0.29097551,24.39,6.3384004,5,0
97.2986915,5.170330242,0.184432653,24.39,6.3384004,4,0
97.30078356,5.170330242,0.093436,24.39,6.5872536,4,0
97.30287562,5.170330242,0.072056,24.39,6.5872536,4,0
97.31333593,5.170330242,0.117408,24.57,6.5872536,4,0
97.315428,5.170330242,0.079306,24.57,6.5872536,4,0
97.31752006,5.170330242,0.066774,24.57,6.5872536,4,0
97.31961212,5.170330242,0.06359,24.57,6.5872536,4,0
97.32170418,5.170330242,0.05985,24.57,6.5872536,4,0
97.32379625,5.170330242,0.065582,24.57,6.5872536,4,0
97.32588831,5.170330242,0.085418,24.57,6.5872536,4,0
97.32798037,5.170330242,0.095142,24.57,6.5872536,4,0
97.33007243,5.170330242,0.108222,24.71,6.5872536,4,0
97.3321645,5.170330242,0.145702,24.71,6.5872536,4,0
97.33425656,5.170330242,0.18494,24.71,6.5872536,4,0
97.33634862,5.170330242,0.17776,24.71,6.5872536,4,0
97.33844068,5.170330242,0.164512,25.09,6.5872536,4,0
97.34053275,5.170330242,0.176638,25.09,6.5872536,4,0
97.34262481,5.170330242,0.19322,25.09,6.5872536,4,0
97.34471687,5.170330242,0.21093,25.09,6.5872536,4,0
97.35517718,5.170330242,0.243516,25.27,6.5872536,4,0
97.35726925,5.170330242,0.254564,25.27,6.5872536,4,0
97.35936131,5.170330242,0.25601,25.27,6.5872536,4,0
97.36145337,5.170330242,0.272122,25.27,6.5872536,4,1
97.36354544,5.170330242,0.267148,25.27,6.5872536,4,1
97.3656375,5.170330242,0.257114,25.27,6.5872536,4,0
97.36772956,5.170330242,0.255226,25.27,6.5872536,4,0
97.36982162,5.170330242,0.276546,25.27,6.5872536,4,1
97.37191369,5.170330242,0.320378,25.39,6.5872536,5,1
97.37400575,5.170330242,0.382634,25.39,6.5872536,5,1
97.37609781,5.170330242,0.425218,25.39,6.5872536,5,1
97.37818987,5.170330242,0.439078,25.39,6.5872536,5,1
97.38028194,5.170330242,0.440474,25.51,6.5872536,5,1
97.382374,5.170330242,0.438486,25.51,6.5872536,5,1
97.38446606,5.170330242,0.414188,25.51,6.5872536,5,1
97.38655812,5.170330242,0.39167,25.51,6.5872536,5,1
97.38865019,5.170330242,0.389676,25.45,6.5872536,5,1
97.39074225,5.170330242,0.390544,25.45,6.5872536,5,1
97.39283431,5.170330242,0.38083,25.45,6.5872536,5,1
97.39492637,5.170330242,0.375054,25.45,6.5872536,5,1
97.39701844,5.170330242,0.373678,25.33,6.5872536,5,1
97.3991105,5.170330242,0.345118,25.33,6.5872536,5,1
97.40120256,5.170330242,0.33587,25.33,7.083216,5,1
97.40329462,5.170330242,0.331498,25.33,7.083216,5,1
97.40538669,5.170330242,0.33118,25.27,7.083216,5,1
97.40747875,5.170330242,0.328698,25.27,7.083216,5,1
97.40957081,5.170330242,0.311312,25.27,7.083216,5,1
97.41166287,5.170330242,0.293916,25.27,7.083216,4,1
97.41375494,5.170330242,0.29436,25.95,7.083216,4,1
97.415847,5.170330242,0.288878,25.95,7.083216,4,1
97.41793906,5.170330242,0.29073,25.95,7.083216,4,1
97.42003112,5.170330242,0.31771,25.95,7.083216,5,1
97.28791112,5.168246692,0.237304082,22.57,6.3384004,5,0
97.29000318,5.168246692,0.324765306,22.57,6.3384004,5,0
97.29209524,5.168246692,0.381359184,22.57,6.3384004,5,0
97.29418729,5.168246692,0.330993878,22.57,6.3384004,5,0
97.31301579,5.168246692,0.339704,24.03,6.5872536,5,0
97.31510785,5.168246692,0.287826,24.03,6.5872536,5,0
97.3171999,5.168246692,0.218732,24.03,6.5872536,4,0
97.31929196,5.168246692,0.178532,24.03,6.5872536,4,0
97.32138402,5.168246692,0.128228,24.21,6.5872536,4,0
97.32347607,5.168246692,0.115784,24.21,6.5872536,4,0
97.32556813,5.168246692,0.146718,24.21,6.5872536,4,0
97.32766018,5.168246692,0.193508,24.21,6.5872536,4,0
97.32975224,5.168246692,0.247182,24.49,6.5872536,4,0
97.33184429,5.168246692,0.277698,24.49,6.5872536,5,0
97.33393635,5.168246692,0.289102,24.49,6.5872536,5,0
97.3360284,5.168246692,0.296472,24.49,6.5872536,5,0
97.33812046,5.168246692,0.30537,25.01,6.5872536,5,1
97.34021252,5.168246692,0.308856,25.01,6.5872536,5,1
97.34230457,5.168246692,0.340004,25.01,6.5872536,5,1
97.34439663,5.168246692,0.360502,25.01,6.5872536,5,1
97.34648868,5.168246692,0.340024,25.29,6.5872536,5,1
97.34858074,5.168246692,0.337244,25.29,6.5872536,5,1
97.35067279,5.168246692,0.315558,25.29,6.5872536,5,1
97.35276485,5.168246692,0.283358,25.29,6.5872536,4,1
97.35485691,5.168246692,0.27419,25.29,6.5872536,4,1
97.35694896,5.168246692,0.290696,25.29,6.5872536,5,1
97.35904102,5.168246692,0.27043,25.29,6.5872536,4,1
97.36113307,5.168246692,0.255756,25.29,6.5872536,4,0
97.36322513,5.168246692,0.242444,25.29,6.5872536,4,0
97.36531718,5.168246692,0.25256,25.29,6.5872536,4,0
97.36740924,5.168246692,0.275854,25.29,6.5872536,4,1
97.3695013,5.168246692,0.323422,25.29,6.5872536,5,1
97.37159335,5.168246692,0.364424,25.61,6.5872536,5,1
97.37368541,5.168246692,0.384276,25.61,6.5872536,5,1
97.37577746,5.168246692,0.408304,25.61,6.5872536,5,1
97.37786952,5.168246692,0.417684,25.61,6.5872536,5,1
97.37996157,5.168246692,0.406506,25.97,6.5872536,5,1
97.38205363,5.168246692,0.38852,25.97,6.5872536,5,1
97.38414569,5.168246692,0.37392,25.97,6.5872536,5,1
97.38623774,5.168246692,0.359456,25.97,6.5872536,5,1
97.3883298,5.168246692,0.34441,26.03,6.5872536,5,1
97.39042185,5.168246692,0.337814,26.03,6.5872536,5,1
97.39251391,5.168246692,0.358158,26.03,6.5872536,5,1
97.39460596,5.168246692,0.361146,26.03,6.5872536,5,1
97.39669802,5.168246692,0.368412,26.01,6.5872536,5,1
97.39879008,5.168246692,0.376704,26.01,6.5872536,5,1
97.40088213,5.168246692,0.393298,26.01,7.083216,5,1
97.40297419,5.168246692,0.382836,26.01,7.083216,5,1
97.40506624,5.168246692,0.371968,25.95,7.083216,5,1
97.4071583,5.168246692,0.340654,25.95,7.083216,5,1
97.40925035,5.168246692,0.308814,25.95,7.083216,4,1
97.41134241,5.168246692,0.284452,25.95,7.083216,4,1
97.41343446,5.168246692,0.296904,25.95,7.083216,4,1
97.41552652,5.168246692,0.288968,25.95,7.083216,4,1
97.41761858,5.168246692,0.287982,25.95,7.083216,4,1
97.41971063,5.168246692,0.33799,25.95,7.083216,5,1
97.2875912,5.166163142,0.255166,22.57,6.3384004,5,0
97.28968325,5.166163142,0.324656,22.57,6.3384004,5,0
97.29177529,5.166163142,0.322072,22.57,6.3384004,5,0
97.29386734,5.166163142,0.280796,22.57,6.3384004,5,0
97.31269578,5.166163142,0.300956,24.03,6.5872536,5,0
97.31478783,5.166163142,0.35962,24.03,6.5872536,5,0
97.31687988,5.166163142,0.37292,24.03,6.5872536,5,0
97.31897193,5.166163142,0.358804,24.03,6.5872536,5,0
97.32106398,5.166163142,0.358998,24.21,6.5872536,5,0
97.32315603,5.166163142,0.347528,24.21,6.5872536,5,0
97.32524807,5.166163142,0.34679,24.21,6.5872536,5,0
97.32734012,5.166163142,0.346982,24.21,6.5872536,5,0
97.32943217,5.166163142,0.344372,24.49,6.5872536,5,0
97.33152422,5.166163142,0.348658,24.49,6.5872536,5,0
97.33361627,5.166163142,0.361112,24.49,6.5872536,5,1
97.33570832,5.166163142,0.351462,24.49,6.5872536,5,0
97.33780037,5.166163142,0.348784,25.01,6.5872536,5,1
97.33989242,5.166163142,0.345854,25.01,6.5872536,5,1
97.34198446,5.166163142,0.388046,25.01,6.5872536,5,1
97.34407651,5.166163142,0.410026,25.01,6.5872536,5,1
97.34616856,5.166163142,0.414376,25.29,6.5872536,5,1
97.34826061,5.166163142,0.405762,25.29,6.5872536,5,1
97.35035266,5.166163142,0.404938,25.29,6.5872536,5,1
97.35244471,5.166163142,0.39786,25.29,6.5872536,5,1
97.35453676,5.166163142,0.342666,25.29,6.5872536,5,1
97.35662881,5.166163142,0.31083,25.29,6.5872536,5,1
97.35872086,5.166163142,0.332904,25.29,6.5872536,5,1
97.3608129,5.166163142,0.361854,25.29,6.5872536,5,1
97.36290495,5.166163142,0.35251,25.29,6.5872536,5,1
97.364997,5.166163142,0.32237,25.29,6.5872536,5,1
97.36708905,5.166163142,0.362864,25.29,6.5872536,5,1
97.3691811,5.166163142,0.398976,25.29,6.5872536,5,1
97.37127315,5.166163142,0.393588,25.61,6.5872536,5,1
97.3733652,5.166163142,0.375576,25.61,6.5872536,5,1
97.37545725,5.166163142,0.362,25.61,6.5872536,5,1
97.37754929,5.166163142,0.365422,25.61,6.5872536,5,1
97.37964134,5.166163142,0.392808,25.97,6.5872536,5,1
97.38173339,5.166163142,0.403196,25.97,6.5872536,5,1
97.38382544,5.166163142,0.40396,25.97,6.5872536,5,1
97.38591749,5.166163142,0.4146,25.97,6.5872536,5,1
97.38800954,5.166163142,0.424584,26.03,6.5872536,5,1
97.39010159,5.166163142,0.401522,26.03,6.5872536,5,1
97.39219364,5.166163142,0.39341,26.03,6.5872536,5,1
97.39428568,5.166163142,0.404142,26.03,6.5872536,5,1
97.39637773,5.166163142,0.412186,26.01,6.5872536,5,1
97.39846978,5.166163142,0.404692,26.01,6.5872536,5,1
97.40056183,5.166163142,0.406816,26.01,7.083216,5,1
97.40265388,5.166163142,0.381896,26.01,7.083216,5,1
97.40474593,5.166163142,0.378742,25.95,7.083216,5,1
97.40683798,5.166163142,0.330536,25.95,7.083216,5,1
97.40893003,5.166163142,0.310832,25.95,7.083216,4,1
97.41102208,5.166163142,0.282308,25.95,7.083216,4,1
97.41311412,5.166163142,0.271056,25.95,7.083216,4,1
97.41520617,5.166163142,0.27375,25.95,7.083216,4,1
97.41729822,5.166163142,0.270704,25.95,7.083216,4,1
97.41939027,5.166163142,0.324508,25.95,7.083216,5,1
97.2872714,5.164079591,0.290386,22.57,6.3384004,5,0
97.28936344,5.164079591,0.282406,22.57,6.3384004,5,0
97.29145548,5.164079591,0.27441,22.57,6.3384004,5,0
97.29354752,5.164079591,0.262706,22.57,6.3384004,5,0
97.3123759,5.164079591,0.302978,24.03,6.5872536,5,0
97.31446794,5.164079591,0.364092,24.03,6.5872536,5,0
97.31655999,5.164079591,0.385868,24.03,6.5872536,5,0
97.31865203,5.164079591,0.374442,24.03,6.5872536,5,0
97.32074407,5.164079591,0.352692,24.21,6.5872536,5,0
97.32283611,5.164079591,0.367776,24.21,6.5872536,5,0
97.32492815,5.164079591,0.341744,24.21,6.5872536,5,0
97.3270202,5.164079591,0.358522,24.21,6.5872536,5,0
97.32911224,5.164079591,0.369324,24.49,6.5872536,5,1
97.33120428,5.164079591,0.367618,24.49,6.5872536,5,1
97.33329632,5.164079591,0.368348,24.49,6.5872536,5,1
97.33538836,5.164079591,0.352872,24.49,6.5872536,5,0
97.33748041,5.164079591,0.324422,25.01,6.5872536,5,1
97.33957245,5.164079591,0.311086,25.01,6.5872536,5,1
97.34166449,5.164079591,0.3132,25.01,6.5872536,5,1
97.34375653,5.164079591,0.33038,25.01,6.5872536,5,1
97.34584857,5.164079591,0.337736,25.29,6.5872536,5,1
97.34794061,5.164079591,0.357892,25.29,6.5872536,5,1
97.35003266,5.164079591,0.404074,25.29,6.5872536,5,1
97.3521247,5.164079591,0.424318,25.29,6.5872536,5,1
97.35421674,5.164079591,0.394836,25.29,6.5872536,5,1
97.35630878,5.164079591,0.360726,25.29,6.5872536,5,1
97.35840082,5.164079591,0.352198,25.29,6.5872536,5,1
97.36049287,5.164079591,0.390394,25.29,6.5872536,5,1
97.36258491,5.164079591,0.385422,25.29,6.5872536,5,1
97.36467695,5.164079591,0.35183,25.29,6.5872536,5,1
97.36676899,5.164079591,0.358982,25.29,6.5872536,5,1
97.36886103,5.164079591,0.391334,25.29,6.5872536,5,1
97.37095308,5.164079591,0.403802,25.61,6.5872536,5,1
97.37304512,5.164079591,0.40617,25.61,6.5872536,5,1
97.37513716,5.164079591,0.404022,25.61,6.5872536,5,1
97.3772292,5.164079591,0.406514,25.61,6.5872536,5,1
97.37932124,5.164079591,0.430962,25.97,6.5872536,5,1
97.38141329,5.164079591,0.441188,25.97,6.5872536,5,1
97.38350533,5.164079591,0.445026,25.97,6.5872536,5,1
97.38559737,5.164079591,0.43969,25.97,6.5872536,5,1
97.38768941,5.164079591,0.434586,26.03,6.5872536,5,1
97.38978145,5.164079591,0.437922,26.03,6.5872536,5,1
97.3918735,5.164079591,0.391858,26.03,6.5872536,5,1
97.39396554,5.164079591,0.3647,26.03,6.5872536,5,1
97.39605758,5.164079591,0.344,26.01,6.5872536,5,1
97.39814962,5.164079591,0.315752,26.01,6.5872536,5,1
97.40024166,5.164079591,0.318762,26.01,7.083216,5,1
97.4023337,5.164079591,0.318222,26.01,7.083216,5,1
97.40442575,5.164079591,0.331584,25.95,7.083216,5,1
97.40651779,5.164079591,0.310622,25.95,7.083216,4,1
97.40860983,5.164079591,0.294926,25.95,7.083216,4,1
97.41070187,5.164079591,0.270642,25.95,7.083216,4,1
97.41279391,5.164079591,0.254712,25.95,7.083216,4,1
97.41488596,5.164079591,0.264524,25.95,7.083216,4,1
97.416978,5.164079591,0.263816,25.95,7.083216,4,1
97.41907004,5.164079591,0.279196,25.95,7.083216,4,1
97.28695173,5.161996041,0.263712,22.57,6.3384004,5,0
97.28904377,5.161996041,0.26326,22.57,6.3384004,5,0
97.2911358,5.161996041,0.25314,22.57,6.3384004,5,0
97.29322784,5.161996041,0.259842,22.57,6.3384004,5,0
97.31205615,5.161996041,0.359158,24.03,6.5872536,5,0
97.31414819,5.161996041,0.396592,24.03,6.5872536,5,0
97.31624022,5.161996041,0.382914,24.03,6.5872536,5,0
97.31833226,5.161996041,0.330296,24.03,6.5872536,5,0
97.32042429,5.161996041,0.309912,24.21,6.5872536,5,0
97.32251633,5.161996041,0.306304,24.21,6.5872536,5,0
97.32460836,5.161996041,0.343294,24.21,6.5872536,5,0
97.3267004,5.161996041,0.36749,24.21,6.5872536,5,0
97.32879243,5.161996041,0.380262,24.49,6.5872536,5,1
97.33088447,5.161996041,0.364278,24.49,6.5872536,5,1
97.3329765,5.161996041,0.358364,24.49,6.5872536,5,1
97.33506854,5.161996041,0.341184,24.49,6.5872536,5,0
97.33716057,5.161996041,0.333382,25.01,6.5872536,5,1
97.33925261,5.161996041,0.34052,25.01,6.5872536,5,1
97.34134464,5.161996041,0.324528,25.01,6.5872536,5,1
97.34343668,5.161996041,0.32684,25.01,6.5872536,5,1
97.34552871,5.161996041,0.357452,25.29,6.5872536,5,1
97.34762075,5.161996041,0.338828,25.29,6.5872536,5,1
97.34971278,5.161996041,0.345086,25.29,6.5872536,5,1
97.35180482,5.161996041,0.363722,25.29,6.5872536,5,1
97.35389685,5.161996041,0.373326,25.29,6.5872536,5,1
97.35598889,5.161996041,0.383274,25.29,6.5872536,5,1
97.35808092,5.161996041,0.389656,25.29,6.5872536,5,1
97.36017296,5.161996041,0.364814,25.29,6.5872536,5,1
97.36226499,5.161996041,0.314984,25.29,6.5872536,5,1
97.36435703,5.161996041,0.263274,25.29,6.5872536,4,1
97.36644906,5.161996041,0.276996,25.29,6.5872536,4,1
97.3685411,5.161996041,0.330364,25.29,6.5872536,5,1
97.37063313,5.161996041,0.362294,25.61,6.5872536,5,1
97.37272517,5.161996041,0.365128,25.61,6.5872536,5,1
97.3748172,5.161996041,0.364102,25.61,6.5872536,5,1
97.37690924,5.161996041,0.381942,25.61,6.5872536,5,1
97.37900127,5.161996041,0.410244,25.97,6.5872536,5,1
97.38109331,5.161996041,0.388614,25.97,6.5872536,5,1
97.38318534,5.161996041,0.355246,25.97,6.5872536,5,1
97.38527738,5.161996041,0.32435,25.97,6.5872536,5,1
97.38736941,5.161996041,0.335406,26.03,6.5872536,5,1
97.38946145,5.161996041,0.316044,26.03,6.5872536,5,1
97.39155348,5.161996041,0.303114,26.03,6.5872536,4,1
97.39364552,5.161996041,0.28957,26.03,6.5872536,4,1
97.39573755,5.161996041,0.277804,26.01,6.5872536,4,1
97.39782959,5.161996041,0.277182,26.01,6.5872536,4,1
97.39992162,5.161996041,0.27783,26.01,6.5872536,4,1
97.40201366,5.161996041,0.286876,26.01,7.083216,4,1
97.4041057,5.161996041,0.298668,25.95,7.083216,4,1
97.40619773,5.161996041,0.273874,25.95,7.083216,4,1
97.40828977,5.161996041,0.270594,25.95,7.083216,4,1
97.4103818,5.161996041,0.26112,25.95,7.083216,4,1
97.41247384,5.161996041,0.250094,25.95,7.083216,4,1
97.41456587,5.161996041,0.259064,25.95,7.083216,4,1
97.41665791,5.161996041,0.275114,25.95,7.083216,4,1
97.41874994,5.161996041,0.273988,25.95,7.083216,4,1
97.2866322,5.15991249,0.240942,22.57,6.3384004,5,0
97.28872422,5.15991249,0.238944,22.57,6.3384004,5,0
97.29081625,5.15991249,0.25058,22.57,6.3384004,5,0
97.29290828,5.15991249,0.259424,22.57,6.3384004,5,0
97.31173653,5.15991249,0.344786,23.11,6.5872536,5,0
97.31382856,5.15991249,0.322206,23.11,6.5872536,5,0
97.31592059,5.15991249,0.272592,23.11,6.5872536,5,0
97.31801262,5.15991249,0.236182,23.11,6.5872536,4,0
97.32010465,5.15991249,0.271498,23.11,6.5872536,5,0
97.32219668,5.15991249,0.327356,23.11,6.5872536,5,0
97.3242887,5.15991249,0.359248,23.11,6.5872536,5,0
97.32638073,5.15991249,0.37345,23.11,6.5872536,5,0
97.34520899,5.15991249,0.41703,25.57,6.5872536,5,1
97.34730101,5.15991249,0.402576,25.57,6.5872536,5,1
97.34939304,5.15991249,0.355452,25.57,6.5872536,5,1
97.35148507,5.15991249,0.32786,25.57,6.5872536,5,1
97.3535771,5.15991249,0.338342,25.53,6.5872536,5,1
97.35566913,5.15991249,0.364088,25.53,6.5872536,5,1
97.35776115,5.15991249,0.384384,25.53,6.5872536,5,1
97.35985318,5.15991249,0.343628,25.53,6.5872536,5,1
97.36194521,5.15991249,0.288838,25.47,6.5872536,4,1
97.36403724,5.15991249,0.249398,25.47,6.5872536,4,1
97.36612927,5.15991249,0.235446,25.47,6.5872536,4,0
97.3682213,5.15991249,0.254668,25.47,6.5872536,4,1
97.37031332,5.15991249,0.276024,25.75,6.5872536,4,1
97.37240535,5.15991249,0.30657,25.75,6.5872536,5,1
97.37449738,5.15991249,0.31843,25.75,6.5872536,5,1
97.37658941,5.15991249,0.337032,25.75,6.5872536,5,1
97.37868144,5.15991249,0.338222,26.09,6.5872536,5,1
97.38077346,5.15991249,0.313414,26.09,6.5872536,5,1
97.38286549,5.15991249,0.280326,26.09,6.5872536,4,1
97.38495752,5.15991249,0.278956,26.09,6.5872536,4,1
97.38704955,5.15991249,0.3046,26.15,6.5872536,4,1
97.38914158,5.15991249,0.301574,26.15,6.5872536,4,1
97.39123361,5.15991249,0.286054,26.15,6.5872536,4,1
97.39332563,5.15991249,0.278822,26.15,6.5872536,4,1
97.39541766,5.15991249,0.2807,26.11,6.5872536,4,1
97.39750969,5.15991249,0.281838,26.11,6.5872536,4,1
97.39960172,5.15991249,0.271252,26.11,6.5872536,4,1
97.40169375,5.15991249,0.275152,26.11,7.083216,4,1
97.40378577,5.15991249,0.293182,26.09,7.083216,4,1
97.4058778,5.15991249,0.285998,26.09,7.083216,4,1
97.40796983,5.15991249,0.285568,26.09,7.083216,4,1
97.41006186,5.15991249,0.27879,26.09,7.083216,4,1
97.41215389,5.15991249,0.273814,26.01,7.083216,4,1
97.41424592,5.15991249,0.270272,26.01,7.083216,4,1
97.41633794,5.15991249,0.278254,26.01,7.083216,4,1
97.41842997,5.15991249,0.263334,26.01,7.083216,4,1
97.28631279,5.15782894,0.22924,22.57,6.3384004,5,0
97.28840481,5.15782894,0.231122,22.57,6.3384004,5,0
97.29049683,5.15782894,0.23709,22.57,6.3384004,5,0
97.29258886,5.15782894,0.264432,22.57,6.3384004,5,0
97.31141705,5.15782894,0.209766,23.11,6.5872536,4,0
97.31350907,5.15782894,0.189802,23.11,6.5872536,4,0
97.31560109,5.15782894,0.184186,23.11,6.5872536,4,0
97.31769311,5.15782894,0.221062,23.11,6.5872536,4,0
97.31978513,5.15782894,0.306196,23.11,6.5872536,5,0
97.32187715,5.15782894,0.345946,23.11,6.5872536,5,0
97.32396918,5.15782894,0.360566,23.11,6.5872536,5,0
97.3260612,5.15782894,0.356694,23.11,6.5872536,5,0
97.34488939,5.15782894,0.460696,25.57,6.5872536,5,1
97.34698141,5.15782894,0.403396,25.57,6.5872536,5,1
97.34907343,5.15782894,0.354458,25.57,6.5872536,5,1
97.35116545,5.15782894,0.321192,25.57,6.5872536,5,1
97.35325747,5.15782894,0.327238,25.53,6.5872536,5,1
97.35534949,5.15782894,0.340478,25.53,6.5872536,5,1
97.35744152,5.15782894,0.36291,25.53,6.5872536,5,1
97.35953354,5.15782894,0.32359,25.53,6.5872536,5,1
97.36162556,5.15782894,0.277304,25.47,6.5872536,4,1
97.36371758,5.15782894,0.25694,25.47,6.5872536,4,1
97.3658096,5.15782894,0.268286,25.47,6.5872536,4,1
97.36790162,5.15782894,0.271868,25.47,6.5872536,4,1
97.36999364,5.15782894,0.27311,25.75,6.5872536,4,1
97.37208567,5.15782894,0.294058,25.75,6.5872536,4,1
97.37417769,5.15782894,0.322808,25.75,6.5872536,5,1
97.37626971,5.15782894,0.356778,25.75,6.5872536,5,1
97.37836173,5.15782894,0.375058,26.09,6.5872536,5,1
97.38045375,5.15782894,0.347742,26.09,6.5872536,5,1
97.38254577,5.15782894,0.330998,26.09,6.5872536,5,1
97.38463779,5.15782894,0.317262,26.09,6.5872536,5,1
97.38672981,5.15782894,0.317046,26.15,6.5872536,5,1
97.38882184,5.15782894,0.328122,26.15,6.5872536,5,1
97.39091386,5.15782894,0.311616,26.15,6.5872536,5,1
97.39300588,5.15782894,0.302798,26.15,6.5872536,4,1
97.3950979,5.15782894,0.305046,26.11,6.5872536,4,1
97.39718992,5.15782894,0.294798,26.11,6.5872536,4,1
97.39928194,5.15782894,0.306238,26.11,6.5872536,4,1
97.40137396,5.15782894,0.305678,26.11,7.083216,4,1
97.40346598,5.15782894,0.309606,26.09,7.083216,4,1
97.40555801,5.15782894,0.314144,26.09,7.083216,4,1
97.40765003,5.15782894,0.291728,26.09,7.083216,4,1
97.40974205,5.15782894,0.291058,26.09,7.083216,4,1
97.41183407,5.15782894,0.304218,26.01,7.083216,4,1
97.41392609,5.15782894,0.295902,26.01,7.083216,4,1
97.41601811,5.15782894,0.286324,26.01,7.083216,4,1
97.41811013,5.15782894,0.272906,26.01,7.083216,4,1
97.28599352,5.15574539,0.24091,22.57,6.3384004,5,0
97.28808553,5.15574539,0.25456,22.57,6.3384004,5,0
97.29017755,5.15574539,0.303414,22.57,6.3384004,5,0
97.29226956,5.15574539,0.321262,22.57,6.3384004,5,0
97.31109769,5.15574539,0.11756,23.11,6.5872536,4,0
97.31318971,5.15574539,0.116916,23.11,6.5872536,4,0
97.31528172,5.15574539,0.165416,23.11,6.5872536,4,0
97.31737373,5.15574539,0.265042,23.11,6.5872536,5,0
97.31946575,5.15574539,0.325932,23.11,6.5872536,5,0
97.32155776,5.15574539,0.31041,23.11,6.5872536,5,0
97.32364978,5.15574539,0.28502,23.11,6.5872536,5,0
97.32574179,5.15574539,0.227214,23.11,6.5872536,4,0
97.34456992,5.15574539,0.355908,25.57,6.5872536,5,1
97.34666194,5.15574539,0.318644,25.57,6.5872536,5,1
97.34875395,5.15574539,0.340806,25.57,6.5872536,5,1
97.35084597,5.15574539,0.382424,25.57,6.5872536,5,1
97.35293798,5.15574539,0.411408,25.53,6.5872536,5,1
97.35502999,5.15574539,0.372922,25.53,6.5872536,5,1
97.35712201,5.15574539,0.357354,25.53,6.5872536,5,1
97.35921402,5.15574539,0.346662,25.53,6.5872536,5,1
97.36130604,5.15574539,0.305446,25.47,6.5872536,5,1
97.36339805,5.15574539,0.269322,25.47,6.5872536,4,1
97.36549007,5.15574539,0.304738,25.47,6.5872536,5,1
97.36758208,5.15574539,0.378814,25.47,6.5872536,5,1
97.3696741,5.15574539,0.413768,25.75,6.5872536,5,1
97.37176611,5.15574539,0.413506,25.75,6.5872536,5,1
97.37385812,5.15574539,0.413178,25.75,6.5872536,5,1
97.37595014,5.15574539,0.442212,25.75,6.5872536,5,1
97.37804215,5.15574539,0.438484,26.09,6.5872536,5,1
97.38013417,5.15574539,0.405434,26.09,6.5872536,5,1
97.38222618,5.15574539,0.389256,26.09,6.5872536,5,1
97.3843182,5.15574539,0.364202,26.09,6.5872536,5,1
97.38641021,5.15574539,0.363114,26.15,6.5872536,5,1
97.38850223,5.15574539,0.394382,26.15,6.5872536,5,1
97.39059424,5.15574539,0.384466,26.15,6.5872536,5,1
97.39268625,5.15574539,0.378744,26.15,6.5872536,5,1
97.39477827,5.15574539,0.347918,26.11,6.5872536,5,1
97.39687028,5.15574539,0.315452,26.11,6.5872536,5,1
97.3989623,5.15574539,0.313696,26.11,6.5872536,5,1
97.40105431,5.15574539,0.305054,26.11,7.083216,4,1
97.40314633,5.15574539,0.309042,26.09,7.083216,4,1
97.40523834,5.15574539,0.312716,26.09,7.083216,4,1
97.40733036,5.15574539,0.307588,26.09,7.083216,4,1
97.40942237,5.15574539,0.301644,26.09,7.083216,4,1
97.41151438,5.15574539,0.300158,26.01,7.083216,4,1
